Timestamp,Voltage1,Voltage2,Current,Capacity
44880832,7.64,7.67,8.52,106.18
44881372,7.64,7.69,8.52,106.18
44881909,7.64,7.69,8.52,106.19
44882447,7.64,7.69,8.52,106.19
44882984,7.67,7.69,8.52,106.19
44883521,7.64,7.67,8.52,106.19
44884059,7.64,7.69,8.52,106.19
44884596,7.64,7.69,8.52,106.19
44885135,7.64,7.69,8.52,106.19
44885675,7.64,7.67,8.52,106.19
44886212,7.64,7.69,8.52,106.20
44886749,7.67,7.69,8.52,106.20
44887286,7.67,7.69,8.54,106.54
44887824,7.64,7.69,8.52,106.20
44888361,7.64,7.69,8.52,106.20
44888899,7.64,7.67,8.52,106.20
44889436,7.64,7.69,8.52,106.20
44889977,7.64,7.69,8.52,106.20
44890515,7.64,7.69,8.54,106.55
44891055,7.64,7.67,8.52,106.21
44891595,7.64,7.69,8.52,106.21
44892133,7.64,7.69,8.52,106.21
44892669,7.64,7.69,8.52,106.21
44893207,7.64,7.67,8.52,106.21
44893745,7.62,7.67,8.52,106.21
44894282,7.64,7.69,8.54,106.56
44894820,7.64,7.69,8.52,106.22
44895357,7.64,7.69,8.52,106.22
44895898,7.64,7.69,8.52,106.22
44896435,7.64,7.69,8.52,106.22
44896972,7.64,7.69,8.52,106.22
44897510,7.64,7.67,8.52,106.22
44898046,7.64,7.69,8.52,106.22
44898587,7.64,7.69,8.52,106.22
44899125,7.64,7.69,8.52,106.23
44899662,7.64,7.69,8.54,106.57
44900200,7.64,7.67,8.52,106.23
44900738,7.64,7.69,8.52,106.23
44901278,7.64,7.69,8.52,106.23
44901815,7.67,7.67,8.52,106.23
44902352,7.64,7.69,8.52,106.23
44902890,7.64,7.67,8.49,105.89
44903427,7.64,7.69,8.52,106.24
44903964,7.64,7.69,8.52,106.24
44904502,7.67,7.69,8.52,106.24
44905039,7.64,7.69,8.52,106.24
44905578,7.64,7.69,8.52,106.24
44906116,7.64,7.67,8.52,106.24
44906655,7.64,7.69,8.52,106.24
44907196,7.64,7.69,8.54,106.59
44907732,7.67,7.69,8.54,106.59
44908270,7.64,7.69,8.52,106.25
44908808,7.64,7.69,8.52,106.25
44909344,7.64,7.69,8.54,106.60
44909885,7.64,7.69,8.52,106.25
44910423,7.64,7.69,8.52,106.25
44910960,7.64,7.69,8.52,106.25
44911501,7.64,7.69,8.52,106.26
44912038,7.64,7.69,8.52,106.26
44912575,7.64,7.67,8.52,106.26
44913113,7.64,7.69,8.52,106.26
44913650,7.64,7.69,8.52,106.26
44914187,7.64,7.69,8.52,106.26
44914724,7.64,7.69,8.52,106.26
44915262,7.64,7.69,8.52,106.26
44915803,7.62,7.67,8.52,106.27
44916343,7.64,7.69,8.52,106.27
44916880,7.64,7.69,8.52,106.27
44917416,7.64,7.69,8.52,106.27
44917953,7.64,7.69,8.52,106.27
44918491,7.64,7.69,8.52,106.27
44919028,7.64,7.69,8.52,106.27
44919565,7.64,7.69,8.52,106.27
44920102,7.64,7.69,8.52,106.28
44920640,7.67,7.67,8.52,106.28
44921178,7.64,7.69,8.52,106.28
44921718,7.64,7.69,8.52,106.28
44922256,7.62,7.67,8.52,106.28
44922792,7.64,7.69,8.52,106.28
44923330,7.64,7.69,8.52,106.28
44923868,7.64,7.69,8.52,106.28
44924408,7.64,7.67,8.52,106.29
44924945,7.64,7.69,8.52,106.29
44925483,7.64,7.69,8.52,106.29
44926020,7.64,7.67,8.52,106.29
44926558,7.64,7.69,8.52,106.29
44927098,7.64,7.69,8.52,106.29
44927635,7.64,7.69,8.52,106.29
44928172,7.64,7.67,8.52,106.29
44928712,7.64,7.69,8.52,106.30
44929250,7.64,7.69,8.52,106.30
44929787,7.64,7.69,8.52,106.30
44930325,7.64,7.69,8.52,106.30
44930863,7.64,7.69,8.52,106.30
44931400,7.64,7.69,8.54,106.65
44931941,7.62,7.69,8.52,106.30
44932477,7.64,7.69,8.52,106.30
44933018,7.62,7.69,8.52,106.31
44933555,7.64,7.69,8.52,106.31
44934092,7.64,7.69,8.52,106.31
44934630,7.64,7.69,8.52,106.31
44935168,7.62,7.69,8.52,106.31
44935705,7.62,7.69,8.52,106.31
44936243,7.64,7.67,8.52,106.31
44936780,7.64,7.69,8.54,106.66
44937320,7.64,7.67,8.52,106.32
44937858,7.64,7.67,8.52,106.32
44938394,7.64,7.69,8.52,106.32
44938932,7.64,7.67,8.52,106.32
44939469,7.64,7.69,8.52,106.32
44940006,7.64,7.67,8.52,106.32
44940544,7.64,7.67,8.52,106.32
44941081,7.64,7.69,8.54,106.67
44941623,7.64,7.69,8.52,106.33
44942163,7.67,7.67,8.52,106.33
44942700,7.64,7.69,8.52,106.33
44943238,7.64,7.67,8.52,106.33
44943775,7.64,7.69,8.52,106.33
44944312,7.64,7.69,8.52,106.33
44944849,7.64,7.69,8.52,106.33
44945387,7.64,7.67,8.52,106.34
44945925,7.64,7.69,8.52,106.34
44946462,7.64,7.69,8.52,106.34
44947003,7.64,7.69,8.52,106.34
44947544,7.64,7.69,8.52,106.34
44948080,7.64,7.69,8.52,106.34
44948618,7.64,7.69,8.52,106.34
44949155,7.64,7.69,8.52,106.34
44949692,7.64,7.69,8.52,106.35
44950233,7.64,7.67,8.52,106.35
44950770,7.64,7.69,8.52,106.35
44951308,7.64,7.67,8.52,106.35
44951845,7.64,7.69,8.54,106.70
44952386,7.64,7.67,8.52,106.35
44952924,7.64,7.69,8.52,106.35
44953460,7.64,7.69,8.52,106.35
44953998,7.62,7.69,8.52,106.36
44954535,7.64,7.69,8.52,106.36
44955073,7.64,7.67,8.52,106.36
44955610,7.64,7.69,8.52,106.36
44956147,7.64,7.69,8.52,106.36
44956685,7.64,7.69,8.52,106.36
44957222,7.64,7.69,8.52,106.36
44957763,7.64,7.69,8.52,106.36
44958301,7.64,7.69,8.52,106.37
44958840,7.64,7.69,8.52,106.37
44959378,7.64,7.67,8.54,106.72
44959916,7.64,7.69,8.52,106.37
44960453,7.64,7.69,8.52,106.37
44960991,7.64,7.69,8.52,106.37
44961528,7.64,7.69,8.54,106.72
44962066,7.64,7.67,8.52,106.37
44962604,7.64,7.69,8.52,106.38
44963143,7.64,7.69,8.52,106.38
44963681,7.64,7.69,8.52,106.38
44964217,7.64,7.69,8.52,106.38
44964755,7.62,7.69,8.52,106.38
44965296,7.64,7.69,8.52,106.38
44965833,7.64,7.67,8.52,106.38
44966371,7.64,7.69,8.52,106.39
44966908,7.64,7.69,8.52,106.39
44967449,7.64,7.69,8.52,106.39
44967990,7.64,7.69,8.52,106.39
44968526,7.64,7.69,8.52,106.39
44969064,7.64,7.69,8.52,106.39
44969602,7.64,7.69,8.52,106.39
44970138,7.64,7.69,8.52,106.39
44970676,7.64,7.67,8.52,106.40
44971213,7.64,7.69,8.52,106.40
44971751,7.64,7.69,8.52,106.40
44972289,7.64,7.69,8.52,106.40
44972826,7.64,7.67,8.54,106.75
44973367,7.64,7.69,8.52,106.40
44973904,7.64,7.69,8.52,106.40
44974441,7.64,7.69,8.52,106.40
44974979,7.64,7.69,8.52,106.41
44975516,7.64,7.69,8.52,106.41
44976057,7.64,7.67,8.52,106.41
44976594,7.64,7.69,8.52,106.41
44977132,7.64,7.69,8.52,106.41
44977670,7.64,7.67,8.52,106.41
44978210,7.64,7.69,8.52,106.41
44978747,7.64,7.69,8.52,106.41
44979284,7.62,7.69,8.52,106.42
44979821,7.64,7.69,8.52,106.42
44980359,7.62,7.69,8.52,106.42
44980896,7.64,7.69,8.52,106.42
44981434,7.64,7.69,8.52,106.42
44981971,7.64,7.69,8.52,106.42
44982509,7.64,7.67,8.52,106.42
44983047,7.64,7.69,8.52,106.42
44983589,7.64,7.69,8.52,106.43
44984127,7.64,7.67,8.52,106.43
44984668,7.64,7.69,8.52,106.43
44985204,7.64,7.67,8.52,106.43
44985742,7.64,7.67,8.52,106.43
44986279,7.64,7.69,8.52,106.43
44986817,7.64,7.69,8.52,106.43
44987355,7.64,7.69,8.52,106.43
44987892,7.64,7.69,8.54,106.78
44988433,7.64,7.67,8.52,106.44
44988971,7.64,7.69,8.52,106.44
44989507,7.64,7.67,8.52,106.44
44990045,7.64,7.67,8.52,106.44
44990582,7.64,7.69,8.52,106.44
44991120,7.64,7.69,8.49,106.10
44991656,7.64,7.67,8.52,106.44
44992194,7.64,7.69,8.52,106.45
44992732,7.64,7.67,8.52,106.45
44993273,7.64,7.69,8.52,106.45
44993813,7.64,7.69,8.52,106.45
44994351,7.64,7.69,8.52,106.45
44994887,7.64,7.69,8.52,106.45
44995425,7.64,7.69,8.52,106.45
44995962,7.64,7.69,8.52,106.46
44996500,7.64,7.69,8.52,106.46
44997038,7.64,7.69,8.52,106.46
44997575,7.64,7.69,8.52,106.46
44998113,7.62,7.67,8.52,106.46
44998650,7.64,7.69,8.52,106.46
44999190,7.62,7.67,8.52,106.46
44999728,7.64,7.69,8.52,106.46
45000264,7.64,7.69,8.52,106.47
45000802,7.64,7.69,8.52,106.47
45001339,7.64,7.69,8.52,106.47
45001883,7.64,7.67,8.52,106.47
45002421,7.64,7.69,8.52,106.47
45002958,7.64,7.69,8.52,106.47
45003496,7.67,7.69,8.52,106.47
45004037,7.64,7.69,8.52,106.47
45004574,7.64,7.69,8.52,106.48
45005111,7.64,7.69,8.52,106.48
45005648,7.64,7.69,8.52,106.48
45006186,7.64,7.69,8.52,106.48
45006724,7.64,7.69,8.52,106.48
45007261,7.64,7.69,8.52,106.48
45007799,7.64,7.69,8.52,106.48
45008336,7.64,7.67,8.52,106.48
45008874,7.62,7.69,8.52,106.49
45009414,7.64,7.69,8.52,106.49
45009951,7.64,7.67,8.52,106.49
45010491,7.64,7.69,8.52,106.49
45011028,7.64,7.69,8.52,106.49
45011565,7.64,7.69,8.52,106.49
45012103,7.64,7.69,8.52,106.49
45012640,7.64,7.67,8.52,106.49
45013178,7.64,7.69,8.52,106.50
45013715,7.64,7.69,8.52,106.50
45014256,7.64,7.69,8.52,106.50
45014794,7.64,7.69,8.52,106.50
45015330,7.64,7.67,8.52,106.50
45015868,7.64,7.69,8.52,106.50
45016404,7.64,7.69,8.52,106.50
45016942,7.64,7.67,8.52,106.50
45017479,7.64,7.69,8.52,106.51
45018016,7.62,7.69,8.52,106.51
45018554,7.64,7.67,8.49,106.16
45019095,7.64,7.67,8.52,106.51
45019634,7.64,7.69,8.52,106.51
45020174,7.64,7.69,8.52,106.51
45020711,7.67,7.69,8.52,106.51
45021249,7.64,7.69,8.52,106.52
45021786,7.62,7.69,8.52,106.52
45022323,7.64,7.67,8.52,106.52
45022861,7.62,7.69,8.52,106.52
45023398,7.64,7.67,8.52,106.52
45023936,7.62,7.67,8.52,106.52
45024477,7.64,7.69,8.52,106.52
45025014,7.64,7.69,8.52,106.52
45025551,7.64,7.69,8.52,106.53
45026088,7.64,7.69,8.52,106.53
45026625,7.64,7.69,8.52,106.53
45027163,7.64,7.69,8.52,106.53
45027703,7.64,7.69,8.52,106.53
45028240,7.62,7.69,8.52,106.53
45028777,7.64,7.67,8.52,106.53
45029315,7.64,7.67,8.52,106.53
45029856,7.64,7.69,8.52,106.54
45030392,7.64,7.67,8.52,106.54
45030930,7.62,7.67,8.52,106.54
45031468,7.62,7.67,8.52,106.54
45032005,7.64,7.67,8.52,106.54
45032542,7.64,7.69,8.52,106.54
45033079,7.64,7.69,8.52,106.54
45033617,7.64,7.69,8.52,106.54
45034155,7.64,7.69,8.52,106.55
45034692,7.64,7.69,8.52,106.55
45035233,7.64,7.69,8.52,106.55
45035770,7.64,7.69,8.52,106.55
45036311,7.67,7.67,8.52,106.55
45036848,7.64,7.67,8.52,106.55
45037385,7.64,7.69,8.52,106.55
45037923,7.64,7.69,8.52,106.55
45038464,7.64,7.67,8.52,106.56
45039001,7.64,7.69,8.52,106.56
45039539,7.64,7.67,8.52,106.56
45040079,7.64,7.69,8.52,106.56
45040616,7.64,7.69,8.52,106.56
45041154,7.64,7.69,8.52,106.56
45041690,7.64,7.69,8.52,106.56
45042228,7.64,7.69,8.52,106.56
45042765,7.64,7.69,8.52,106.57
45043303,7.62,7.69,8.49,106.22
45043841,7.62,7.67,8.52,106.57
45044378,7.64,7.69,8.52,106.57
45044922,7.64,7.67,8.52,106.57
45045459,7.64,7.67,8.52,106.57
45045996,7.64,7.69,8.52,106.57
45046534,7.64,7.69,8.52,106.57
45047071,7.62,7.69,8.52,106.58
45047608,7.62,7.67,8.52,106.58
45048145,7.64,7.69,8.52,106.58
45048683,7.64,7.67,8.52,106.58
45049221,7.64,7.67,8.52,106.58
45049758,7.64,7.67,8.52,106.58
45050300,7.64,7.69,8.52,106.58
45050836,7.64,7.67,8.52,106.59
45051374,7.64,7.69,8.52,106.59
45051911,7.64,7.69,8.52,106.59
45052448,7.64,7.69,8.52,106.59
45052986,7.62,7.69,8.52,106.59
45053527,7.64,7.69,8.52,106.59
45054064,7.64,7.69,8.52,106.59
45054602,7.64,7.67,8.52,106.59
45055139,7.62,7.69,8.52,106.60
45055680,7.64,7.67,8.54,106.94
45056217,7.64,7.69,8.52,106.60
45056754,7.64,7.67,8.52,106.60
45057289,7.62,7.67,8.52,106.60
45057826,7.64,7.69,8.52,106.60
45058363,7.64,7.69,8.52,106.60
45058900,7.64,7.69,8.52,106.60
45059438,7.64,7.67,8.52,106.61
45059976,7.62,7.69,8.52,106.61
45060514,7.67,7.69,8.52,106.61
45061054,7.64,7.67,8.52,106.61
45061592,7.64,7.67,8.52,106.61
45062131,7.64,7.69,8.52,106.61
45062669,7.64,7.69,8.52,106.61
45063206,7.62,7.69,8.52,106.61
45063744,7.64,7.67,8.52,106.62
45064281,7.64,7.69,8.52,106.62
45064818,7.64,7.69,8.52,106.62
45065357,7.64,7.69,8.52,106.62
45065897,7.64,7.69,8.54,106.97
45066434,7.64,7.69,8.52,106.62
45066972,7.64,7.69,8.52,106.62
45067508,7.64,7.69,8.52,106.62
45068046,7.67,7.69,8.52,106.63
45068583,7.64,7.67,8.52,106.63
45069121,7.64,7.67,8.49,106.28
45069659,7.64,7.67,8.52,106.63
45070196,7.64,7.67,8.52,106.63
45070737,7.62,7.69,8.52,106.63
45071278,7.64,7.69,8.52,106.63
45071814,7.64,7.67,8.52,106.63
45072352,7.62,7.69,8.52,106.64
45072888,7.64,7.69,8.52,106.64
45073426,7.64,7.69,8.52,106.64
45073964,7.64,7.69,8.54,106.99
45074501,7.64,7.67,8.52,106.64
45075039,7.62,7.69,8.52,106.64
45075579,7.62,7.69,8.54,106.99
45076120,7.64,7.69,8.52,106.64
45076658,7.64,7.67,8.52,106.65
45077194,7.64,7.67,8.52,106.65
45077732,7.62,7.67,8.52,106.65
45078269,7.64,7.69,8.52,106.65
45078806,7.64,7.67,8.52,106.65
45079347,7.64,7.69,8.52,106.65
45079884,7.64,7.69,8.52,106.65
45080422,7.62,7.69,8.49,106.31
45080961,7.64,7.69,8.52,106.66
45081500,7.64,7.69,8.52,106.66
45082037,7.64,7.67,8.52,106.66
45082574,7.64,7.67,8.52,106.66
45083112,7.64,7.69,8.52,106.66
45083649,7.64,7.67,8.52,106.66
45084186,7.64,7.69,8.52,106.66
45084724,7.64,7.69,8.52,106.67
45085261,7.64,7.69,8.52,106.67
45085799,7.62,7.67,8.52,106.67
45086337,7.62,7.67,8.52,106.67
45086877,7.64,7.69,8.52,106.67
45087414,7.64,7.69,8.54,107.02
45087954,7.64,7.69,8.52,106.67
45088492,7.64,7.67,8.52,106.67
45089030,7.62,7.67,8.52,106.68
45089567,7.64,7.67,8.52,106.68
45090105,7.64,7.67,8.52,106.68
45090642,7.62,7.67,8.49,106.33
45091180,7.62,7.69,8.52,106.68
45091721,7.64,7.69,8.52,106.68
45092257,7.64,7.67,8.52,106.68
45092795,7.64,7.67,8.52,106.68
45093331,7.64,7.69,8.52,106.69
45093872,7.64,7.67,8.52,106.69
45094410,7.64,7.69,8.52,106.69
45094947,7.64,7.69,8.52,106.69
45095485,7.64,7.69,8.52,106.69
45096023,7.64,7.69,8.52,106.69
45096566,7.62,7.69,8.52,106.69
45097104,7.64,7.69,8.52,106.69
45097640,7.64,7.69,8.52,106.70
45098178,7.64,7.69,8.52,106.70
45098716,7.64,7.67,8.52,106.70
45099253,7.64,7.67,8.52,106.70
45099791,7.64,7.67,8.52,106.70
45100327,7.64,7.69,8.52,106.70
45100865,7.62,7.67,8.52,106.70
45101404,7.64,7.69,8.52,106.70
45101943,7.64,7.67,8.49,106.36
45102481,7.64,7.67,8.52,106.71
45103017,7.64,7.67,8.52,106.71
45103555,7.64,7.67,8.52,106.71
45104093,7.64,7.69,8.52,106.71
45104629,7.64,7.69,8.52,106.71
45105171,7.64,7.67,8.52,106.71
45105709,7.64,7.69,8.49,106.37
45106246,7.64,7.67,8.52,106.72
45106784,7.64,7.69,8.52,106.72
45107324,7.62,7.69,8.52,106.72
45107861,7.64,7.67,8.52,106.72
45108399,7.64,7.67,8.52,106.72
45108936,7.64,7.69,8.52,106.72
45109473,7.64,7.69,8.52,106.72
45110010,7.64,7.69,8.49,106.38
45110548,7.64,7.69,8.52,106.73
45111085,7.64,7.69,8.52,106.73
45111622,7.62,7.69,8.52,106.73
45112166,7.64,7.69,8.52,106.73
45112704,7.64,7.67,8.52,106.73
45113240,7.64,7.67,8.52,106.73
45113781,7.64,7.67,8.52,106.73
45114318,7.64,7.67,8.52,106.74
45114856,7.62,7.67,8.52,106.74
45115394,7.64,7.67,8.52,106.74
45115931,7.64,7.69,8.52,106.74
45116469,7.62,7.69,8.52,106.74
45117007,7.64,7.67,8.52,106.74
45117545,7.64,7.67,8.52,106.74
45118082,7.64,7.69,8.52,106.74
45118618,7.64,7.67,8.52,106.75
45119155,7.62,7.69,8.52,106.75
45119692,7.64,7.69,8.52,106.75
45120229,7.62,7.67,8.52,106.75
45120766,7.64,7.67,8.52,106.75
45121304,7.62,7.69,8.52,106.75
45121841,7.64,7.69,8.52,106.75
45122393,7.64,7.69,8.52,106.75
45122929,7.64,7.67,8.52,106.76
45123467,7.64,7.67,8.52,106.76
45124004,7.64,7.67,8.52,106.76
45124542,7.64,7.69,8.54,107.11
45125079,7.64,7.67,8.52,106.76
45125616,7.62,7.69,8.52,106.76
45126154,7.64,7.67,8.49,106.42
45126691,7.64,7.69,8.52,106.76
45127229,7.64,7.67,8.52,106.77
45127770,7.64,7.67,8.49,106.42
45128306,7.64,7.69,8.52,106.77
45128843,7.64,7.69,8.52,106.77
45129380,7.64,7.67,8.52,106.77
45129918,7.64,7.67,8.52,106.77
45130459,7.64,7.69,8.52,106.77
45130999,7.64,7.69,8.52,106.77
45131537,7.64,7.67,8.52,106.78
45132075,7.64,7.69,8.52,106.78
45132615,7.64,7.69,8.52,106.78
45133152,7.64,7.67,8.52,106.78
45133689,7.64,7.69,8.52,106.78
45134227,7.62,7.69,8.52,106.78
45134764,7.64,7.69,8.52,106.78
45135301,7.62,7.69,8.52,106.78
45135839,7.62,7.69,8.52,106.79
45136376,7.64,7.67,8.52,106.79
45136914,7.64,7.67,8.52,106.79
45137452,7.64,7.67,8.52,106.79
45137992,7.62,7.69,8.52,106.79
45138530,7.64,7.67,8.52,106.79
45139066,7.62,7.67,8.49,106.45
45139607,7.62,7.67,8.52,106.80
45140144,7.62,7.67,8.52,106.80
45140681,7.64,7.67,8.52,106.80
45141219,7.62,7.67,8.52,106.80
45141756,7.64,7.69,8.52,106.80
45142294,7.64,7.69,8.52,106.80
45142835,7.64,7.67,8.49,106.45
45143372,7.62,7.67,8.52,106.80
45143910,7.64,7.69,8.52,106.81
45144446,7.62,7.69,8.52,106.81
45144984,7.64,7.67,8.52,106.81
45145522,7.64,7.67,8.52,106.81
45146059,7.64,7.69,8.52,106.81
45146597,7.64,7.69,8.52,106.81
