current,voltage,capacity
1299.8,3.8343,442.6
1299.8,3.8343,442.7
1299.8,3.8346,442.7
1299.8,3.8346,442.7
1299.8,3.8346,442.8
1299.8,3.8346,442.8
1299.8,3.8346,442.9
1299.8,3.8346,442.9
1299.8,3.8346,442.9
1299.8,3.8346,443
1299.8,3.8346,443
1299.8,3.8346,443
1299.8,3.8346,443.1
1299.8,3.8346,443.1
1299.8,3.8349,443.1
1299.8,3.8349,443.2
1299.8,3.8349,443.2
1299.8,3.8349,443.2
1299.8,3.8349,443.3
1299.8,3.8349,443.3
1299.8,3.8349,443.4
1299.8,3.8349,443.4
1299.8,3.8349,443.4
1299.8,3.8349,443.5
1299.8,3.8349,443.5
1299.8,3.8352,443.5
1299.8,3.8352,443.6
1299.8,3.8352,443.6
1299.8,3.8352,443.6
1299.8,3.8352,443.7
1299.8,3.8352,443.7
1299.8,3.8352,443.8
1299.8,3.8352,443.8
1299.8,3.8352,443.8
1299.8,3.8352,443.9
1299.8,3.8352,443.9
1299.8,3.8352,443.9
1299.8,3.8355,444
1299.8,3.8355,444
1299.8,3.8355,444
1299.8,3.8355,444.1
1299.8,3.8355,444.1
1299.8,3.8355,444.1
1299.8,3.8355,444.2
1299.8,3.8355,444.2
1299.8,3.8355,444.3
1299.8,3.8355,444.3
1299.8,3.8355,444.3
1299.8,3.8355,444.4
1299.8,3.8355,444.4
1299.8,3.8355,444.4
1299.8,3.8355,444.5
1299.8,3.8358,444.5
1299.8,3.8358,444.5
1299.8,3.8358,444.6
1299.8,3.8358,444.6
1299.8,3.8358,444.7
1299.8,3.8358,444.7
1299.8,3.8358,444.7
1299.8,3.8358,444.8
1299.8,3.8358,444.8
1299.8,3.8358,444.8
1299.8,3.8361,444.9
1299.8,3.8361,444.9
1299.8,3.8361,444.9
1299.8,3.8361,445
1299.8,3.8361,445
1299.8,3.8361,445.1
1299.8,3.8361,445.1
1299.8,3.8361,445.1
1299.8,3.8361,445.2
1299.8,3.8361,445.2
1299.8,3.8361,445.2
1299.8,3.8361,445.3
1299.8,3.8361,445.3
1299.8,3.8361,445.3
1299.8,3.8361,445.4
1299.8,3.8364,445.4
1299.8,3.8364,445.4
1299.8,3.8364,445.5
1299.8,3.8364,445.5
1299.8,3.8364,445.6
1299.8,3.8364,445.6
1299.8,3.8364,445.6
1299.8,3.8364,445.7
1299.8,3.8364,445.7
1299.8,3.8364,445.7
1299.8,3.8368,445.8
1299.8,3.8368,445.8
1299.8,3.8368,445.8
1299.8,3.8368,445.9
1299.8,3.8368,445.9
1299.8,3.8368,446
1299.8,3.8368,446
1299.8,3.8368,446
1299.8,3.8368,446.1
1299.8,3.8368,446.1
1299.8,3.8371,446.1
1299.8,3.8371,446.2
1299.8,3.8371,446.2
1299.8,3.8371,446.2
1299.8,3.8371,446.3
1299.8,3.8371,446.3
1299.8,3.8371,446.4
1299.8,3.8371,446.4
1299.8,3.8371,446.4
1299.8,3.8371,446.5
1299.8,3.8371,446.5
1299.8,3.8371,446.5
1299.8,3.8377,446.6
1299.8,3.8377,446.6
1299.8,3.8377,446.6
1299.8,3.8377,446.7
1299.8,3.8377,446.7
1299.8,3.8377,446.7
1299.8,3.8377,446.8
1299.8,3.8377,446.8
1299.8,3.8377,446.9
1299.8,3.8377,446.9
1299.8,3.8377,446.9
1299.8,3.8377,447
1299.8,3.8377,447
1299.8,3.8377,447
1299.8,3.8377,447.1
1299.8,3.8377,447.1
1299.8,3.838,447.1
1299.8,3.838,447.2
1299.8,3.838,447.2
1299.8,3.838,447.3
1299.8,3.838,447.3
1299.8,3.838,447.3
1299.8,3.838,447.4
1299.8,3.838,447.4
1299.8,3.838,447.4
1299.8,3.838,447.5
1299.8,3.8383,447.5
1299.8,3.8383,447.5
1299.8,3.8383,447.6
1299.8,3.8383,447.6
1299.8,3.8383,447.6
1299.8,3.8383,447.7
1299.8,3.8383,447.7
1299.8,3.8383,447.8
1299.8,3.8383,447.8
1299.8,3.8383,447.8
1299.8,3.8383,447.9
1299.8,3.8383,447.9
1299.8,3.8383,447.9
1299.8,3.8383,448
1299.8,3.8386,448
1299.8,3.8386,448
1299.8,3.8386,448.1
1299.8,3.8386,448.1
1299.8,3.8386,448.2
1299.8,3.8386,448.2
1299.8,3.8386,448.2
1299.8,3.8386,448.3
1299.8,3.8386,448.3
1299.8,3.8386,448.3
1299.8,3.8389,448.4
1299.8,3.8389,448.4
1299.8,3.8389,448.4
1299.8,3.8389,448.5
1299.8,3.8389,448.5
1299.8,3.8389,448.6
1299.8,3.8389,448.6
1299.8,3.8389,448.6
1299.8,3.8389,448.7
1299.8,3.8389,448.7
1299.8,3.8389,448.7
1299.8,3.8389,448.8
1299.8,3.8389,448.8
1299.8,3.8389,448.8
1299.8,3.8389,448.9
1299.8,3.8389,448.9
1299.8,3.8389,448.9
1299.8,3.8392,449
1299.8,3.8392,449
1299.8,3.8392,449.1
1299.8,3.8392,449.1
1299.8,3.8392,449.1
1299.8,3.8392,449.2
1299.8,3.8392,449.2
1299.8,3.8392,449.2
1299.8,3.8392,449.3
1299.8,3.8392,449.3
1299.8,3.8395,449.3
1299.8,3.8395,449.4
1299.8,3.8395,449.4
1299.8,3.8395,449.5
1299.8,3.8395,449.5
1299.8,3.8395,449.5
1299.8,3.8395,449.6
1299.8,3.8395,449.6
1299.8,3.8395,449.6
1299.8,3.8395,449.7
1299.8,3.8395,449.7
1299.8,3.8395,449.7
1299.8,3.8395,449.8
1299.8,3.8399,449.8
1299.8,3.8399,449.9
1299.8,3.8399,449.9
1299.8,3.8399,449.9
1299.8,3.8399,450
1299.8,3.8399,450
1299.8,3.8402,450
1299.8,3.8402,450.1
1299.8,3.8402,450.1
1299.8,3.8402,450.1
1299.8,3.8402,450.2
1299.8,3.8402,450.2
1299.8,3.8402,450.2
1299.8,3.8402,450.3
1299.8,3.8402,450.3
1299.8,3.8402,450.4
1299.8,3.8402,450.4
1299.8,3.8402,450.4
1299.8,3.8405,450.5
1299.8,3.8405,450.5
1299.8,3.8405,450.5
1299.8,3.8405,450.6
1299.8,3.8405,450.6
1299.8,3.8405,450.6
1299.8,3.8405,450.7
1299.8,3.8405,450.7
1299.8,3.8405,450.8
1299.8,3.8405,450.8
1299.8,3.8405,450.8
1299.8,3.8405,450.9
1299.8,3.8405,450.9
1299.8,3.8405,450.9
1299.8,3.8405,451
1299.8,3.8405,451
1299.8,3.8405,451
1299.8,3.8408,451.1
1299.8,3.8408,451.1
1299.8,3.8408,451.1
1299.8,3.8408,451.2
1299.8,3.8408,451.2
1299.8,3.8408,451.3
1299.8,3.8408,451.3
1299.8,3.8408,451.3
1299.8,3.8408,451.4
1299.8,3.8408,451.4
1299.8,3.8408,451.4
1299.8,3.8408,451.5
1299.8,3.8411,451.5
1299.8,3.8411,451.5
1299.8,3.8411,451.6
1299.8,3.8411,451.6
1299.8,3.8411,451.7
1299.8,3.8411,451.7
1299.8,3.8411,451.7
1299.8,3.8411,451.8
1299.8,3.8411,451.8
1299.8,3.8411,451.8
1299.8,3.8411,451.9
1299.8,3.8411,451.9
1299.8,3.8414,451.9
1299.8,3.8414,452
1299.8,3.8414,452
1299.8,3.8414,452.1
1299.8,3.8414,452.1
1299.8,3.8414,452.1
1299.8,3.8414,452.2
1299.8,3.8414,452.2
1299.8,3.8414,452.2
1299.8,3.8414,452.3
1299.8,3.8414,452.3
1299.8,3.8417,452.3
1299.8,3.8417,452.4
1299.8,3.8417,452.4
1299.8,3.8417,452.4
1299.8,3.8417,452.5
1299.8,3.8417,452.5
1299.8,3.8417,452.6
1299.8,3.8417,452.6
1299.8,3.8417,452.6
1299.8,3.8417,452.7
1299.8,3.8417,452.7
1299.8,3.8417,452.7
1299.8,3.8417,452.8
1299.8,3.842,452.8
1299.8,3.842,452.8
1299.8,3.842,452.9
1299.8,3.842,452.9
1299.8,3.842,453
1299.8,3.842,453
1299.8,3.842,453
1299.8,3.842,453.1
1299.8,3.842,453.1
1299.8,3.842,453.1
1299.8,3.842,453.2
1299.8,3.8423,453.2
1299.8,3.8423,453.2
1299.8,3.8423,453.3
1299.8,3.8423,453.3
1299.8,3.8423,453.4
1299.8,3.8423,453.4
1299.8,3.8423,453.4
1299.8,3.8423,453.5
1299.8,3.8423,453.5
1299.8,3.8423,453.5
1299.8,3.8423,453.6
1299.8,3.8423,453.6
1299.8,3.8423,453.6
1299.8,3.8423,453.7
1299.8,3.8426,453.7
1299.8,3.8426,453.7
1299.8,3.8426,453.8
1299.8,3.8426,453.8
1299.8,3.8426,453.9
1299.8,3.8426,453.9
1299.8,3.8426,453.9
1299.8,3.8426,454
1299.8,3.8426,454
1299.8,3.8426,454
1299.8,3.8426,454.1
1299.8,3.8426,454.1
1299.8,3.8426,454.1
1299.8,3.8426,454.2
1299.8,3.8426,454.2
1299.8,3.8426,454.3
1299.8,3.843,454.3
1299.8,3.843,454.3
1299.8,3.843,454.4
1299.8,3.843,454.4
1299.8,3.843,454.4
1299.8,3.843,454.5
1299.8,3.843,454.5
1299.8,3.843,454.5
1299.8,3.843,454.6
1299.8,3.843,454.6
1299.8,3.843,454.7
1299.8,3.843,454.7
1299.8,3.8433,454.7
1299.8,3.8433,454.8
1299.8,3.8433,454.8
1299.8,3.8433,454.8
1299.8,3.8433,454.9
1299.8,3.8433,454.9
1299.8,3.8433,454.9
1299.8,3.8433,455
1299.8,3.8433,455
1299.8,3.8433,455
1299.8,3.8433,455.1
1299.8,3.8436,455.1
1299.8,3.8436,455.2
1299.8,3.8436,455.2
1299.8,3.8436,455.2
1299.8,3.8436,455.3
1299.8,3.8436,455.3
1299.8,3.8436,455.3
1299.8,3.8436,455.4
1299.8,3.8436,455.4
1299.8,3.8436,455.4
1299.8,3.8436,455.5
1299.8,3.8439,455.5
1299.8,3.8439,455.6
1299.8,3.8439,455.6
1299.8,3.8439,455.6
1299.8,3.8439,455.7
1299.8,3.8439,455.7
1299.8,3.8439,455.7
1299.8,3.8439,455.8
1299.8,3.8439,455.8
1299.8,3.8439,455.8
1299.8,3.8439,455.9
1299.8,3.8439,455.9
1299.8,3.8439,455.9
1299.8,3.8442,456
1299.8,3.8442,456
1299.8,3.8442,456.1
1299.8,3.8442,456.1
1299.8,3.8442,456.1
1299.8,3.8442,456.2
1299.8,3.8442,456.2
1299.8,3.8442,456.2
1299.8,3.8442,456.3
1299.8,3.8442,456.3
1299.8,3.8442,456.3
1299.8,3.8442,456.4
1299.8,3.8442,456.4
1299.8,3.8448,456.5
1299.8,3.8448,456.5
1299.8,3.8448,456.5
1299.8,3.8448,456.6
1299.8,3.8448,456.6
1299.8,3.8448,456.6
1299.8,3.8448,456.7
1299.8,3.8448,456.7
1299.8,3.8448,456.7
1299.8,3.8448,456.8
1299.8,3.8448,456.8
1299.8,3.8451,456.9
1299.8,3.8451,456.9
1299.8,3.8451,456.9
1299.8,3.8451,457
1299.8,3.8451,457
1299.8,3.8451,457
1299.8,3.8451,457.1
1299.8,3.8451,457.1
1299.8,3.8451,457.1
1299.8,3.8454,457.2
1299.8,3.8454,457.2
1299.8,3.8454,457.2
1299.8,3.8454,457.3
1299.8,3.8454,457.3
1299.8,3.8454,457.4
1299.8,3.8454,457.4
1299.8,3.8454,457.4
1299.8,3.8454,457.5
1299.8,3.8454,457.5
1299.8,3.8454,457.5
1299.8,3.8454,457.6
1299.8,3.8454,457.6
1299.8,3.8454,457.6
1299.8,3.8454,457.7
1299.8,3.8454,457.7
1299.8,3.8454,457.8
1299.8,3.8457,457.8
1299.8,3.8457,457.8
1299.8,3.8457,457.9
1299.8,3.8457,457.9
1299.8,3.8457,457.9
1299.8,3.8457,458
1299.8,3.8457,458
1299.8,3.8457,458
1299.8,3.8457,458.1
1299.8,3.8457,458.1
1299.8,3.8457,458.2
1299.8,3.8457,458.2
1299.8,3.8461,458.2
1299.8,3.8461,458.3
1299.8,3.8461,458.3
1299.8,3.8461,458.3
1299.8,3.8461,458.4
1299.8,3.8461,458.4
1299.8,3.8461,458.4
1299.8,3.8461,458.5
1299.8,3.8461,458.5
1299.8,3.8461,458.5
1299.8,3.8461,458.6
1299.8,3.8461,458.6
1299.8,3.8461,458.7
1299.8,3.8461,458.7
1299.8,3.8464,458.7
1299.8,3.8464,458.8
1299.8,3.8464,458.8
1299.8,3.8464,458.8
1299.8,3.8464,458.9
1299.8,3.8464,458.9
1299.8,3.8464,458.9
1299.8,3.8464,459
1299.8,3.8464,459
1299.8,3.8464,459.1
1299.8,3.8464,459.1
1299.8,3.8467,459.1
1299.8,3.8467,459.2
1299.8,3.8467,459.2
1299.8,3.8467,459.2
1299.8,3.8467,459.3
1299.8,3.8467,459.3
1299.8,3.8467,459.3
1299.8,3.8467,459.4
1299.8,3.8467,459.4
1299.8,3.8467,459.4
1299.8,3.8467,459.5
1299.8,3.8467,459.5
1299.8,3.8467,459.6
1299.8,3.8467,459.6
1299.8,3.847,459.6
1299.8,3.847,459.7
1299.8,3.847,459.7
1299.8,3.847,459.7
1299.8,3.847,459.8
1299.8,3.847,459.8
1299.8,3.847,459.8
1299.8,3.847,459.9
1299.8,3.847,459.9
1299.8,3.8473,460
1299.8,3.8473,460
1299.8,3.8473,460
1299.8,3.8473,460.1
1299.8,3.8473,460.1
1299.8,3.8473,460.1
1299.8,3.8473,460.2
1299.8,3.8473,460.2
1299.8,3.8473,460.2
1299.8,3.8473,460.3
1299.8,3.8473,460.3
1299.8,3.8473,460.4
1299.8,3.8473,460.4
1299.8,3.8473,460.4
1299.8,3.8476,460.5
1299.8,3.8476,460.5
1299.8,3.8476,460.5
1299.8,3.8476,460.6
1299.8,3.8476,460.6
1299.8,3.8476,460.6
1299.8,3.8476,460.7
1299.8,3.8476,460.7
1299.8,3.8476,460.7
1299.8,3.8476,460.8
1299.8,3.8476,460.8
1299.8,3.8476,460.9
1299.8,3.8479,460.9
1299.8,3.8479,460.9
1299.8,3.8479,461
1299.8,3.8479,461
1299.8,3.8479,461
1299.8,3.8479,461.1
1299.8,3.8479,461.1
1299.8,3.8479,461.1
1299.8,3.8479,461.2
1299.8,3.8479,461.2
1299.8,3.8479,461.3
1299.8,3.8479,461.3
1299.8,3.8479,461.3
1299.8,3.8479,461.4
1299.8,3.8479,461.4
1299.8,3.8482,461.4
1299.8,3.8482,461.5
1299.8,3.8482,461.5
1299.8,3.8482,461.5
1299.8,3.8482,461.6
1299.8,3.8482,461.6
1299.8,3.8482,461.7
1299.8,3.8482,461.7
1299.8,3.8482,461.7
1299.8,3.8485,461.8
1299.8,3.8485,461.8
1299.8,3.8485,461.8
1299.8,3.8485,461.9
1299.8,3.8485,461.9
1299.8,3.8485,461.9
1299.8,3.8485,462
1299.8,3.8485,462
1299.8,3.8485,462
1299.8,3.8485,462.1
1299.8,3.8485,462.1
1299.8,3.8485,462.2
1299.8,3.8485,462.2
1299.8,3.8485,462.2
1299.8,3.8488,462.3
1299.8,3.8488,462.3
1299.8,3.8488,462.3
1299.8,3.8488,462.4
1299.8,3.8488,462.4
1299.8,3.8488,462.4
1299.8,3.8488,462.5
1299.8,3.8488,462.5
1299.8,3.8488,462.6
1299.8,3.8488,462.6
1299.8,3.8488,462.6
1299.8,3.8488,462.7
1299.8,3.8488,462.7
1299.8,3.8488,462.7
1299.8,3.8488,462.8
1299.8,3.8492,462.8
1299.8,3.8492,462.8
1299.8,3.8492,462.9
1299.8,3.8492,462.9
1299.8,3.8492,462.9
1299.8,3.8492,463
1299.8,3.8492,463
1299.8,3.8492,463.1
1299.8,3.8492,463.1
1299.8,3.8495,463.1
1299.8,3.8495,463.2
1299.8,3.8495,463.2
1299.8,3.8495,463.2
1299.8,3.8495,463.3
1299.8,3.8495,463.3
1299.8,3.8495,463.3
1299.8,3.8495,463.4
1299.8,3.8495,463.4
1299.8,3.8495,463.5
1299.8,3.8495,463.5
1299.8,3.8495,463.5
1299.8,3.8495,463.6
1299.8,3.8495,463.6
1299.8,3.8495,463.6
1299.8,3.8498,463.7
1299.8,3.8498,463.7
1299.8,3.8498,463.7
1299.8,3.8498,463.8
1299.8,3.8498,463.8
1299.8,3.8498,463.9
1299.8,3.8498,463.9
1299.8,3.8498,463.9
1299.8,3.8498,464
1299.8,3.8498,464
1299.8,3.8501,464
1299.8,3.8501,464.1
1299.8,3.8501,464.1
1299.8,3.8501,464.1
1299.8,3.8501,464.2
1299.8,3.8501,464.2
1299.8,3.8501,464.2
1299.8,3.8501,464.3
1299.8,3.8501,464.3
1299.8,3.8501,464.4
1299.8,3.8501,464.4
1299.8,3.8501,464.4
1299.8,3.8501,464.5
1299.8,3.8501,464.5
1299.8,3.8504,464.5
1299.8,3.8504,464.6
1299.8,3.8504,464.6
1299.8,3.8504,464.6
1299.8,3.8504,464.7
1299.8,3.8504,464.7
1299.8,3.8504,464.8
1299.8,3.8504,464.8
1299.8,3.8504,464.8
1299.8,3.8504,464.9
1299.8,3.8504,464.9
1299.8,3.8504,464.9
1299.8,3.8504,465
1299.8,3.8507,465
1299.8,3.8507,465
1299.8,3.8507,465.1
1299.8,3.8507,465.1
1299.8,3.8507,465.2
1299.8,3.8507,465.2
1299.8,3.8507,465.2
1299.8,3.8507,465.3
1299.8,3.8507,465.3
1299.8,3.8507,465.3
1299.8,3.8507,465.4
1299.8,3.8507,465.4
1299.8,3.8507,465.4
1299.8,3.851,465.5
1299.8,3.851,465.5
1299.8,3.851,465.5
1299.8,3.851,465.6
1299.8,3.851,465.6
1299.8,3.851,465.7
1299.8,3.851,465.7
1299.8,3.851,465.7
1299.8,3.851,465.8
1299.8,3.851,465.8
1299.8,3.851,465.8
1299.8,3.851,465.9
1299.8,3.851,465.9
1299.8,3.851,465.9
1299.8,3.8513,466
1299.8,3.8513,466
1299.8,3.8513,466.1
1299.8,3.8513,466.1
1299.8,3.8513,466.1
1299.8,3.8513,466.2
1299.8,3.8513,466.2
1299.8,3.8519,466.2
1299.8,3.8519,466.3
1299.8,3.8519,466.3
1299.8,3.8519,466.3
1299.8,3.8519,466.4
1299.8,3.8519,466.4
1299.8,3.8519,466.4
1299.8,3.8519,466.5
1299.8,3.8519,466.5
1299.8,3.8519,466.6
1299.8,3.8519,466.6
1299.8,3.8519,466.6
1299.8,3.8519,466.7
1299.8,3.8519,466.7
1299.8,3.8519,466.7
1299.8,3.8523,466.8
1299.8,3.8523,466.8
1299.8,3.8523,466.8
1299.8,3.8523,466.9
1299.8,3.8523,466.9
1299.8,3.8523,467
1299.8,3.8523,467
1299.8,3.8523,467
1299.8,3.8523,467.1
1299.8,3.8523,467.1
1299.8,3.8523,467.1
1299.8,3.8523,467.2
1299.8,3.8523,467.2
1299.8,3.8523,467.2
1299.8,3.8526,467.3
1299.8,3.8526,467.3
1299.8,3.8526,467.4
1299.8,3.8526,467.4
1299.8,3.8526,467.4
1299.8,3.8526,467.5
1299.8,3.8526,467.5
1299.8,3.8526,467.5
1299.8,3.8526,467.6
1299.8,3.8526,467.6
1299.8,3.8526,467.6
1299.8,3.8526,467.7
1299.8,3.8526,467.7
1299.8,3.8529,467.7
1299.8,3.8529,467.8
1299.8,3.8529,467.8
1299.8,3.8529,467.9
1299.8,3.8529,467.9
1299.8,3.8529,467.9
1299.8,3.8529,468
1299.8,3.8529,468
1299.8,3.8529,468
1299.8,3.8529,468.1
1299.8,3.8529,468.1
1299.8,3.8529,468.1
1299.8,3.8529,468.2
1299.8,3.8529,468.2
1299.8,3.8529,468.3
1299.8,3.8532,468.3
1299.8,3.8532,468.3
1299.8,3.8532,468.4
1299.8,3.8532,468.4
1299.8,3.8532,468.4
1299.8,3.8532,468.5
1299.8,3.8532,468.5
1299.8,3.8532,468.5
1299.8,3.8532,468.6
1299.8,3.8532,468.6
1299.8,3.8532,468.7
1299.8,3.8532,468.7
1299.8,3.8532,468.7
1299.8,3.8532,468.8
1299.8,3.8532,468.8
1299.8,3.8535,468.8
1299.8,3.8535,468.9
1299.8,3.8535,468.9
1299.8,3.8535,468.9
1299.8,3.8535,469
1299.8,3.8535,469
1299.8,3.8535,469
1299.8,3.8535,469.1
1299.8,3.8535,469.1
1299.8,3.8535,469.2
1299.8,3.8535,469.2
1299.8,3.8535,469.2
1299.8,3.8538,469.3
1299.8,3.8538,469.3
1299.8,3.8538,469.3
1299.8,3.8538,469.4
1299.8,3.8538,469.4
1299.8,3.8538,469.4
1299.8,3.8538,469.5
1299.8,3.8538,469.5
1299.8,3.8538,469.6
1299.8,3.8541,469.6
1299.8,3.8541,469.6
1299.8,3.8541,469.7
1299.8,3.8541,469.7
1299.8,3.8541,469.7
1299.8,3.8541,469.8
1299.8,3.8541,469.8
1299.8,3.8541,469.8
1299.8,3.8541,469.9
1299.8,3.8541,469.9
1299.8,3.8541,469.9
1299.8,3.8541,470
1299.8,3.8544,470
1299.8,3.8544,470.1
1299.8,3.8544,470.1
1299.8,3.8544,470.1
1299.8,3.8544,470.2
1299.8,3.8544,470.2
1299.8,3.8544,470.2
1299.8,3.8544,470.3
1299.8,3.8544,470.3
1299.8,3.8544,470.3
1299.8,3.8544,470.4
1299.8,3.8544,470.4
1299.8,3.8544,470.5
1299.8,3.8547,470.5
1299.8,3.8547,470.5
1299.8,3.8547,470.6
1299.8,3.8547,470.6
1299.8,3.8547,470.6
1299.8,3.8547,470.7
1299.8,3.8547,470.7
1299.8,3.8547,470.7
1299.8,3.8547,470.8
1299.8,3.8547,470.8
1299.8,3.8547,470.9
1299.8,3.8547,470.9
1299.8,3.8547,470.9
1299.8,3.8547,471
1299.8,3.8547,471
1299.8,3.8547,471
1299.8,3.855,471.1
1299.8,3.855,471.1
1299.8,3.855,471.1
1299.8,3.855,471.2
1299.8,3.855,471.2
1299.8,3.855,471.2
1299.8,3.855,471.3
1299.8,3.855,471.3
1299.8,3.855,471.4
1299.8,3.855,471.4
1299.8,3.855,471.4
1299.8,3.855,471.5
1299.8,3.8554,471.5
1299.8,3.8554,471.5
1299.8,3.8554,471.6
1299.8,3.8554,471.6
1299.8,3.8554,471.6
1299.8,3.8554,471.7
1299.8,3.8554,471.7
1299.8,3.8554,471.8
1299.8,3.8554,471.8
1299.8,3.8554,471.8
1299.8,3.8554,471.9
1299.8,3.8554,471.9
1299.8,3.8557,471.9
1299.8,3.8557,472
1299.8,3.8557,472
1299.8,3.8557,472
1299.8,3.8557,472.1
1299.8,3.8557,472.1
1299.8,3.8557,472.2
1299.8,3.8557,472.2
1299.8,3.8557,472.2
1299.8,3.8557,472.3
1299.8,3.8557,472.3
1299.8,3.8557,472.3
1299.8,3.8557,472.4
1299.8,3.8557,472.4
1299.8,3.8557,472.4
1299.8,3.856,472.5
1299.8,3.856,472.5
1299.8,3.856,472.5
1299.8,3.856,472.6
1299.8,3.856,472.6
1299.8,3.856,472.7
1299.8,3.856,472.7
1299.8,3.856,472.7
1299.8,3.856,472.8
1299.8,3.856,472.8
1299.8,3.856,472.8
1299.8,3.8563,472.9
1299.8,3.8563,472.9
1299.8,3.8563,472.9
1299.8,3.8563,473
1299.8,3.8563,473
1299.8,3.8563,473.1
1299.8,3.8563,473.1
1299.8,3.8563,473.1
1299.8,3.8563,473.2
1299.8,3.8563,473.2
1299.8,3.8563,473.2
1299.8,3.8563,473.3
1299.8,3.8563,473.3
1299.8,3.8566,473.3
1299.8,3.8566,473.4
1299.8,3.8566,473.4
1299.8,3.8566,473.4
1299.8,3.8566,473.5
1299.8,3.8566,473.5
1299.8,3.8566,473.6
1299.8,3.8566,473.6
1299.8,3.8566,473.6
1299.8,3.8566,473.7
1299.8,3.8566,473.7
1299.8,3.8569,473.7
1299.8,3.8569,473.8
1299.8,3.8569,473.8
1299.8,3.8569,473.8
1299.8,3.8569,473.9
1299.8,3.8569,473.9
1299.8,3.8569,474
1299.8,3.8569,474
1299.8,3.8569,474
1299.8,3.8569,474.1
1299.8,3.8569,474.1
1299.8,3.8569,474.1
1299.8,3.8569,474.2
1299.8,3.8569,474.2
1299.8,3.8569,474.2
1299.8,3.8569,474.3
1299.8,3.8569,474.3
1299.8,3.8569,474.4
1299.8,3.8569,474.4
1299.8,3.8572,474.4
1299.8,3.8572,474.5
1299.8,3.8572,474.5
1299.8,3.8572,474.5
1299.8,3.8572,474.6
1299.8,3.8572,474.6
1299.8,3.8572,474.6
1299.8,3.8572,474.7
1299.8,3.8572,474.7
1299.8,3.8572,474.7
1299.8,3.8575,474.8
1299.8,3.8575,474.8
1299.8,3.8575,474.9
1299.8,3.8575,474.9
1299.8,3.8575,474.9
1299.8,3.8575,475
1299.8,3.8575,475
1299.8,3.8575,475
1299.8,3.8575,475.1
1299.8,3.8575,475.1
1299.8,3.8575,475.1
1299.8,3.8575,475.2
1299.8,3.8575,475.2
1299.8,3.8578,475.3
1299.8,3.8578,475.3
1299.8,3.8578,475.3
1299.8,3.8578,475.4
1299.8,3.8578,475.4
1299.8,3.8578,475.4
1299.8,3.8578,475.5
1299.8,3.8578,475.5
1299.8,3.8578,475.5
1299.8,3.8578,475.6
1299.8,3.8578,475.6
1299.8,3.8578,475.7
1299.8,3.8581,475.7
1299.8,3.8581,475.7
1299.8,3.8581,475.8
1299.8,3.8581,475.8
1299.8,3.8581,475.8
1299.8,3.8581,475.9
1299.8,3.8581,475.9
1299.8,3.8581,475.9
1299.8,3.8581,476
1299.8,3.8581,476
1299.8,3.8581,476
1299.8,3.8581,476.1
1299.8,3.8581,476.1
1299.8,3.8581,476.2
1299.8,3.8581,476.2
1299.8,3.8585,476.2
1299.8,3.8585,476.3
1299.8,3.8585,476.3
1299.8,3.8585,476.3
1299.8,3.8585,476.4
1299.8,3.8585,476.4
1299.8,3.8585,476.4
1299.8,3.8585,476.5
1299.8,3.8585,476.5
1299.8,3.8585,476.6
1299.8,3.8585,476.6
1299.8,3.8585,476.6
1299.8,3.8585,476.7
1299.8,3.8585,476.7
1299.8,3.8585,476.7
1299.8,3.8585,476.8
1299.8,3.8591,476.8
1299.8,3.8591,476.8
1299.8,3.8591,476.9
1299.8,3.8591,476.9
1299.8,3.8591,476.9
1299.8,3.8591,477
1299.8,3.8591,477
1299.8,3.8591,477.1
1299.8,3.8591,477.1
1299.8,3.8591,477.1
1299.8,3.8591,477.2
1299.8,3.8591,477.2
1299.8,3.8594,477.2
1299.8,3.8594,477.3
1299.8,3.8594,477.3
1299.8,3.8594,477.3
1299.8,3.8594,477.4
1299.8,3.8594,477.4
1299.8,3.8594,477.5
1299.8,3.8594,477.5
1299.8,3.8594,477.5
1299.8,3.8597,477.6
1299.8,3.8597,477.6
1299.8,3.8597,477.6
1299.8,3.8597,477.7
1299.8,3.8597,477.7
1299.8,3.8597,477.7
1299.8,3.8597,477.8
1299.8,3.8597,477.8
1299.8,3.8597,477.9
1299.8,3.8597,477.9
1299.8,3.8597,477.9
1299.8,3.8597,478
1299.8,3.8597,478
1299.8,3.8597,478
1299.8,3.86,478.1
1299.8,3.86,478.1
1299.8,3.86,478.1
1299.8,3.86,478.2
1299.8,3.86,478.2
1299.8,3.86,478.2
1299.8,3.86,478.3
1299.8,3.86,478.3
1299.8,3.86,478.4
1299.8,3.86,478.4
1299.8,3.86,478.4
1299.8,3.86,478.5
1299.8,3.86,478.5
1299.8,3.86,478.5
1299.8,3.86,478.6
1299.8,3.86,478.6
1299.8,3.8603,478.6
1299.8,3.8603,478.7
1299.8,3.8603,478.7
1299.8,3.8603,478.8
1299.8,3.8603,478.8
1299.8,3.8603,478.8
1299.8,3.8603,478.9
1299.8,3.8603,478.9
1299.8,3.8603,478.9
1299.8,3.8603,479
1299.8,3.8603,479
1299.8,3.8603,479
1299.8,3.8603,479.1
1299.8,3.8603,479.1
1299.8,3.8606,479.2
1299.8,3.8606,479.2
1299.8,3.8606,479.2
1299.8,3.8606,479.3
1299.8,3.8606,479.3
1299.8,3.8606,479.3
1299.8,3.8606,479.4
1299.8,3.8606,479.4
