Timestamp,Voltage1,Current,CurrentCapacity,TotalCapacity
41973745,6.15,615.0,0.09,7927.39
41974296,6.15,615.0,0.09,7927.49
41974847,6.18,618.0,0.09,7927.58
41975398,6.18,618.0,0.09,7927.68
41975949,6.18,618.0,0.09,7927.77
41976500,6.15,615.0,0.09,7927.87
41977051,6.15,615.0,0.09,7927.96
41977606,6.18,618.0,0.1,7928.05
41978160,6.15,615.0,0.09,7928.15
41978707,6.18,618.0,0.09,7928.24
41979258,6.15,615.0,0.09,7928.34
41979809,6.15,615.0,0.09,7928.43
41980360,6.15,615.0,0.09,7928.53
41980911,6.15,615.0,0.09,7928.62
41981462,6.15,615.0,0.09,7928.71
41982013,6.15,615.0,0.09,7928.81
41982565,6.18,618.0,0.09,7928.9
41983116,6.15,615.0,0.09,7929.0
41983673,6.13,613.0,0.09,7929.09
41984224,6.18,618.0,0.09,7929.19
41984778,6.15,615.0,0.09,7929.28
41985329,6.15,615.0,0.09,7929.38
41985880,6.15,615.0,0.09,7929.47
41986430,6.15,615.0,0.09,7929.56
41986981,6.18,618.0,0.09,7929.66
41987532,6.18,618.0,0.09,7929.75
41988084,6.18,618.0,0.09,7929.85
41988638,6.15,615.0,0.09,7929.94
41989189,6.15,615.0,0.09,7930.04
41989742,6.18,618.0,0.09,7930.13
41990293,6.18,618.0,0.09,7930.23
41990847,6.15,615.0,0.09,7930.32
41991398,6.15,615.0,0.09,7930.41
41991950,6.18,618.0,0.09,7930.51
41992501,6.15,615.0,0.09,7930.6
41993052,6.18,618.0,0.09,7930.7
41993607,6.15,615.0,0.09,7930.79
41994157,6.18,618.0,0.09,7930.89
41994707,6.15,615.0,0.09,7930.98
41995258,6.15,615.0,0.09,7931.08
41995812,6.15,615.0,0.09,7931.17
41996363,6.15,615.0,0.09,7931.26
41996917,6.18,618.0,0.1,7931.36
41997468,6.18,618.0,0.09,7931.45
41998020,6.18,618.0,0.09,7931.55
41998574,6.15,615.0,0.09,7931.64
41999125,6.15,615.0,0.09,7931.74
41999676,6.18,618.0,0.09,7931.83
42000227,6.15,615.0,0.09,7931.93
42000778,6.15,615.0,0.09,7932.02
42001329,6.15,615.0,0.09,7932.11
42001880,6.15,615.0,0.09,7932.21
42002434,6.15,615.0,0.09,7932.3
42002989,6.15,615.0,0.09,7932.4
42003543,6.18,618.0,0.1,7932.49
42004093,6.15,615.0,0.09,7932.59
42004644,6.15,615.0,0.09,7932.68
42005195,6.18,618.0,0.09,7932.78
42005745,6.18,618.0,0.09,7932.87
42006297,6.15,615.0,0.09,7932.96
42006848,6.15,615.0,0.09,7933.06
42007399,6.15,615.0,0.09,7933.15
42007950,6.18,618.0,0.09,7933.25
42008508,6.15,615.0,0.1,7933.34
42009061,6.15,615.0,0.09,7933.44
42009612,6.15,615.0,0.09,7933.53
42010163,6.15,615.0,0.09,7933.63
42010714,6.15,615.0,0.09,7933.72
42011265,6.15,615.0,0.09,7933.81
42011815,6.15,615.0,0.09,7933.91
42012367,6.18,618.0,0.09,7934.0
42012918,6.15,615.0,0.09,7934.1
42013469,6.15,615.0,0.09,7934.19
42014024,6.15,615.0,0.09,7934.29
42014577,6.15,615.0,0.09,7934.38
42015131,6.15,615.0,0.09,7934.47
42015682,6.15,615.0,0.09,7934.57
42016233,6.15,615.0,0.09,7934.66
42016784,6.15,615.0,0.09,7934.76
42017335,6.15,615.0,0.09,7934.85
42017887,6.15,615.0,0.09,7934.95
42018438,6.13,613.0,0.09,7935.04
42018992,6.15,615.0,0.09,7935.13
42019543,6.18,618.0,0.09,7935.23
42020093,6.18,618.0,0.09,7935.32
42020647,6.18,618.0,0.1,7935.42
42021201,6.18,618.0,0.1,7935.51
42021860,6.15,615.0,0.11,7935.63
42022412,6.15,615.0,0.09,7935.72
42022963,6.15,615.0,0.09,7935.81
42023514,6.15,615.0,0.09,7935.91
42024068,6.15,615.0,0.09,7936.0
42024619,6.15,615.0,0.09,7936.1
42025169,6.15,615.0,0.09,7936.19
42025720,6.15,615.0,0.09,7936.28
42026271,6.13,613.0,0.09,7936.38
42026825,6.15,615.0,0.09,7936.47
42027377,6.15,615.0,0.09,7936.57
42027931,6.15,615.0,0.09,7936.66
42028591,6.13,613.0,0.11,7936.77
42029145,6.15,615.0,0.09,7936.87
42029694,6.15,615.0,0.09,7936.96
42030245,6.18,618.0,0.09,7937.06
42030796,6.15,615.0,0.09,7937.15
42031347,6.15,615.0,0.09,7937.25
42031899,6.15,615.0,0.09,7937.34
42032450,6.15,615.0,0.09,7937.43
42033004,6.15,615.0,0.09,7937.53
42033555,6.15,615.0,0.09,7937.62
42034112,6.15,615.0,0.1,7937.72
42034764,6.13,613.0,0.11,7937.83
42035314,6.18,618.0,0.09,7937.92
42035865,6.15,615.0,0.09,7938.02
42036417,6.15,615.0,0.09,7938.11
42036968,6.15,615.0,0.09,7938.21
42037519,6.15,615.0,0.09,7938.3
42038070,6.13,613.0,0.09,7938.39
42038622,6.18,618.0,0.09,7938.49
42039179,6.15,615.0,0.1,7938.58
42039730,6.15,615.0,0.09,7938.68
42040283,6.13,613.0,0.09,7938.77
42040834,6.15,615.0,0.09,7938.87
42041481,6.15,615.0,0.11,7938.98
42042032,6.15,615.0,0.09,7939.07
42042583,6.15,615.0,0.09,7939.17
42043134,6.15,615.0,0.09,7939.26
42043685,6.15,615.0,0.09,7939.35
42044236,6.13,613.0,0.09,7939.45
42044791,6.15,615.0,0.09,7939.54
42045344,6.15,615.0,0.09,7939.64
42045895,6.15,615.0,0.09,7939.73
42046449,6.15,615.0,0.09,7939.83
42047000,6.18,618.0,0.09,7939.92
42047648,6.15,615.0,0.11,7940.03
42048199,6.18,618.0,0.09,7940.13
42048750,6.15,615.0,0.09,7940.22
42049302,6.15,615.0,0.09,7940.31
42049856,6.15,615.0,0.09,7940.41
42050406,6.15,615.0,0.09,7940.5
42050958,6.13,613.0,0.09,7940.6
42051508,6.13,613.0,0.09,7940.69
42052062,6.15,615.0,0.09,7940.78
42052616,6.15,615.0,0.09,7940.88
42053168,6.15,615.0,0.09,7940.97
42053719,6.15,615.0,0.09,7941.07
42054368,6.15,615.0,0.11,7941.18
42054922,6.15,615.0,0.09,7941.27
42055473,6.15,615.0,0.09,7941.37
42056024,6.13,613.0,0.09,7941.46
42056574,6.13,613.0,0.09,7941.55
42057125,6.1,610.0,0.09,7941.65
42057676,6.15,615.0,0.09,7941.74
42058230,6.15,615.0,0.09,7941.84
42058785,6.15,615.0,0.09,7941.93
42059336,6.13,613.0,0.09,7942.03
42059890,6.13,613.0,0.09,7942.12
42060538,6.13,613.0,0.11,7942.23
42061089,6.15,615.0,0.09,7942.32
42061640,6.15,615.0,0.09,7942.42
42062191,6.13,613.0,0.09,7942.51
42062742,6.13,613.0,0.09,7942.61
42063293,6.15,615.0,0.09,7942.7
42063845,6.15,615.0,0.09,7942.79
42064399,6.15,615.0,0.09,7942.89
42064956,6.13,613.0,0.09,7942.98
42065507,6.15,615.0,0.09,7943.08
42066058,6.15,615.0,0.09,7943.17
42066609,6.15,615.0,0.09,7943.27
42067258,6.15,615.0,0.11,7943.38
42067809,6.13,613.0,0.09,7943.47
42068360,6.15,615.0,0.09,7943.57
42068912,6.15,615.0,0.09,7943.66
42069463,6.13,613.0,0.09,7943.75
42070013,6.15,615.0,0.09,7943.85
42070571,6.15,615.0,0.1,7943.94
42071124,6.13,613.0,0.09,7944.04
42071675,6.15,615.0,0.09,7944.13
42072226,6.13,613.0,0.09,7944.22
42072777,6.15,615.0,0.09,7944.32
42073428,6.15,615.0,0.11,7944.43
42073979,6.15,615.0,0.09,7944.52
42074531,6.15,615.0,0.09,7944.62
42075082,6.15,615.0,0.09,7944.71
42075643,6.15,615.0,0.1,7944.81
42076193,6.15,615.0,0.09,7944.9
42076747,6.13,613.0,0.09,7945.0
42077298,6.15,615.0,0.09,7945.09
42077852,6.15,615.0,0.09,7945.19
42078403,6.15,615.0,0.09,7945.28
42078955,6.13,613.0,0.09,7945.37
42079506,6.13,613.0,0.09,7945.47
42080147,6.13,613.0,0.11,7945.58
42080701,6.15,615.0,0.09,7945.67
42081252,6.13,613.0,0.09,7945.77
42081803,6.13,613.0,0.09,7945.86
42082354,6.15,615.0,0.09,7945.95
42082908,6.13,613.0,0.09,7946.05
42083459,6.15,615.0,0.09,7946.14
42084013,6.1,610.0,0.09,7946.24
42084564,6.13,613.0,0.09,7946.33
42085115,6.13,613.0,0.09,7946.42
42085669,6.15,615.0,0.09,7946.52
42086310,6.15,615.0,0.11,7946.63
42086861,6.13,613.0,0.09,7946.72
42087412,6.15,615.0,0.09,7946.82
42087963,6.13,613.0,0.09,7946.91
42088514,6.13,613.0,0.09,7947.0
42089068,6.15,615.0,0.09,7947.1
42089620,6.15,615.0,0.09,7947.19
42090174,6.15,615.0,0.09,7947.29
42090728,6.15,615.0,0.09,7947.38
42091279,6.13,613.0,0.09,7947.47
42091830,6.15,615.0,0.09,7947.57
42092381,6.13,613.0,0.09,7947.66
42093026,6.15,615.0,0.11,7947.77
42093577,6.15,615.0,0.09,7947.87
42094128,6.15,615.0,0.09,7947.96
42094680,6.13,613.0,0.09,7948.06
42095230,6.13,613.0,0.09,7948.15
42095788,6.13,613.0,0.1,7948.24
42096342,6.15,615.0,0.09,7948.34
42096892,6.13,613.0,0.09,7948.43
42097443,6.15,615.0,0.09,7948.53
42097994,6.15,615.0,0.09,7948.62
42098545,6.15,615.0,0.09,7948.71
42099196,6.13,613.0,0.11,7948.83
42099747,6.15,615.0,0.09,7948.92
42100298,6.13,613.0,0.09,7949.01
42100850,6.15,615.0,0.09,7949.11
42101404,6.13,613.0,0.09,7949.2
42101957,6.13,613.0,0.09,7949.3
42102511,6.18,618.0,0.1,7949.39
42103062,6.15,615.0,0.09,7949.49
42103613,6.13,613.0,0.09,7949.58
42104165,6.13,613.0,0.09,7949.67
42104716,6.13,613.0,0.09,7949.77
42105267,6.15,615.0,0.09,7949.86
42105919,6.15,615.0,0.11,7949.97
42106473,6.13,613.0,0.09,7950.07
42107024,6.13,613.0,0.09,7950.16
42107575,6.15,615.0,0.09,7950.25
42108129,6.15,615.0,0.09,7950.35
42108683,6.15,615.0,0.09,7950.44
42109234,6.13,613.0,0.09,7950.54
42109785,6.15,615.0,0.09,7950.63
42110337,6.13,613.0,0.09,7950.73
42110887,6.13,613.0,0.09,7950.82
42111441,6.13,613.0,0.09,7950.91
42112079,6.13,613.0,0.11,7951.02
42112630,6.15,615.0,0.09,7951.12
42113181,6.15,615.0,0.09,7951.21
42113732,6.13,613.0,0.09,7951.3
42114286,6.13,613.0,0.09,7951.4
42114840,6.15,615.0,0.09,7951.49
42115392,6.15,615.0,0.09,7951.59
42115943,6.13,613.0,0.09,7951.68
42116497,6.15,615.0,0.09,7951.78
42117048,6.13,613.0,0.09,7951.87
42117599,6.13,613.0,0.09,7951.96
42118150,6.13,613.0,0.09,7952.06
42118784,6.15,615.0,0.11,7952.17
42119334,6.13,613.0,0.09,7952.26
42119885,6.13,613.0,0.09,7952.35
42120440,6.15,615.0,0.09,7952.45
42120991,6.13,613.0,0.09,7952.54
42121543,6.13,613.0,0.09,7952.64
42122094,6.13,613.0,0.09,7952.73
42122645,6.13,613.0,0.09,7952.82
42123196,6.13,613.0,0.09,7952.92
42123747,6.13,613.0,0.09,7953.01
42124298,6.15,615.0,0.09,7953.11
42124849,6.13,613.0,0.09,7953.2
42125488,6.13,613.0,0.11,7953.31
42126039,6.13,613.0,0.09,7953.4
42126594,6.13,613.0,0.09,7953.5
42127148,6.13,613.0,0.09,7953.59
42127700,6.15,615.0,0.09,7953.69
42128252,6.15,615.0,0.09,7953.78
42128803,6.13,613.0,0.09,7953.87
42129354,6.1,610.0,0.09,7953.97
42129905,6.13,613.0,0.09,7954.06
42130456,6.15,615.0,0.09,7954.15
42131007,6.15,615.0,0.09,7954.25
42131648,6.15,615.0,0.11,7954.36
42132202,6.13,613.0,0.09,7954.45
42132756,6.13,613.0,0.09,7954.55
42133307,6.13,613.0,0.09,7954.64
42133860,6.13,613.0,0.09,7954.74
42134411,6.13,613.0,0.09,7954.83
42134963,6.13,613.0,0.09,7954.92
42135514,6.15,615.0,0.09,7955.02
42136065,6.13,613.0,0.09,7955.11
42136615,6.13,613.0,0.09,7955.2
42137168,6.15,615.0,0.09,7955.3
42137719,6.13,613.0,0.09,7955.39
42138358,6.13,613.0,0.11,7955.5
42138912,6.13,613.0,0.09,7955.6
42139463,6.15,615.0,0.09,7955.69
42140017,6.13,613.0,0.09,7955.78
42140568,6.13,613.0,0.09,7955.88
42141120,6.13,613.0,0.09,7955.97
42141671,6.13,613.0,0.09,7956.07
42142226,6.13,613.0,0.09,7956.16
42142777,6.13,613.0,0.09,7956.25
42143328,6.13,613.0,0.09,7956.35
42143879,6.13,613.0,0.09,7956.44
42144519,6.13,613.0,0.11,7956.55
42145070,6.13,613.0,0.09,7956.64
42145624,6.13,613.0,0.09,7956.74
42146179,6.13,613.0,0.09,7956.83
42146729,6.15,615.0,0.09,7956.93
42147284,6.13,613.0,0.09,7957.02
42147835,6.13,613.0,0.09,7957.12
42148386,6.15,615.0,0.09,7957.21
42148936,6.13,613.0,0.09,7957.3
42149488,6.13,613.0,0.09,7957.4
42150039,6.13,613.0,0.09,7957.49
42150590,6.13,613.0,0.09,7957.59
42151231,6.13,613.0,0.11,7957.69
42151786,6.13,613.0,0.09,7957.79
42152343,6.13,613.0,0.09,7957.88
42152894,6.13,613.0,0.09,7957.98
42153445,6.13,613.0,0.09,7958.07
42153996,6.13,613.0,0.09,7958.17
42154547,6.13,613.0,0.09,7958.26
42155098,6.15,615.0,0.09,7958.35
42155649,6.15,615.0,0.09,7958.45
42156199,6.13,613.0,0.09,7958.54
42156750,6.13,613.0,0.09,7958.63
42157391,6.13,613.0,0.11,7958.74
42157949,6.13,613.0,0.1,7958.84
42158502,6.1,610.0,0.09,7958.93
42159053,6.13,613.0,0.09,7959.03
42159604,6.13,613.0,0.09,7959.12
42160155,6.13,613.0,0.09,7959.21
42160707,6.13,613.0,0.09,7959.31
42161258,6.13,613.0,0.09,7959.4
42161809,6.13,613.0,0.09,7959.5
42162361,6.13,613.0,0.09,7959.59
42162915,6.13,613.0,0.09,7959.68
42163466,6.15,615.0,0.09,7959.78
42164116,6.13,613.0,0.11,7959.89
42164670,6.13,613.0,0.09,7959.98
42165221,6.13,613.0,0.09,7960.08
42165772,6.1,610.0,0.09,7960.17
42166324,6.15,615.0,0.09,7960.26
42166875,6.13,613.0,0.09,7960.36
42167426,6.13,613.0,0.09,7960.45
42167981,6.13,613.0,0.09,7960.55
42168531,6.13,613.0,0.09,7960.64
42169082,6.13,613.0,0.09,7960.73
42169633,6.13,613.0,0.09,7960.83
42170288,6.13,613.0,0.11,7960.94
42170838,6.13,613.0,0.09,7961.03
42171392,6.13,613.0,0.09,7961.13
42171943,6.13,613.0,0.09,7961.22
42172494,6.13,613.0,0.09,7961.32
42173048,6.13,613.0,0.09,7961.41
42173599,6.13,613.0,0.09,7961.5
42174150,6.13,613.0,0.09,7961.6
42174701,6.13,613.0,0.09,7961.69
42175252,6.13,613.0,0.09,7961.79
42175803,6.13,613.0,0.09,7961.88
42176357,6.13,613.0,0.09,7961.97
42176908,6.13,613.0,0.09,7962.07
42177462,6.13,613.0,0.09,7962.16
42178016,6.13,613.0,0.09,7962.26
42178567,6.13,613.0,0.09,7962.35
42179117,6.13,613.0,0.09,7962.44
42179668,6.1,610.0,0.09,7962.54
42180218,6.13,613.0,0.09,7962.63
42180769,6.13,613.0,0.09,7962.72
42181321,6.1,610.0,0.09,7962.82
42181872,6.13,613.0,0.09,7962.91
42182426,6.13,613.0,0.09,7963.01
42182977,6.13,613.0,0.09,7963.1
42183534,6.13,613.0,0.09,7963.19
42184084,6.13,613.0,0.09,7963.29
42184636,6.13,613.0,0.09,7963.38
42185186,6.13,613.0,0.09,7963.48
42185737,6.13,613.0,0.09,7963.57
42186289,6.13,613.0,0.09,7963.66
42186840,6.13,613.0,0.09,7963.76
42187390,6.1,610.0,0.09,7963.85
42187941,6.1,610.0,0.09,7963.94
42188498,6.13,613.0,0.09,7964.04
42189049,6.15,615.0,0.09,7964.13
42189603,6.13,613.0,0.09,7964.23
42190154,6.13,613.0,0.09,7964.32
42190705,6.1,610.0,0.09,7964.41
42191256,6.13,613.0,0.09,7964.51
42191807,6.13,613.0,0.09,7964.6
42192358,6.13,613.0,0.09,7964.7
42192909,6.13,613.0,0.09,7964.79
42193464,6.13,613.0,0.09,7964.88
42194014,6.13,613.0,0.09,7964.98
42194565,6.1,610.0,0.09,7965.07
42195119,6.1,610.0,0.09,7965.17
42195673,6.13,613.0,0.09,7965.26
42196224,6.1,610.0,0.09,7965.35
42196774,6.13,613.0,0.09,7965.45
42197325,6.13,613.0,0.09,7965.54
42197876,6.13,613.0,0.09,7965.63
42198430,6.13,613.0,0.09,7965.73
42198981,6.13,613.0,0.09,7965.82
42199532,6.13,613.0,0.09,7965.92
42200083,6.13,613.0,0.09,7966.01
42200634,6.1,610.0,0.09,7966.1
42201188,6.1,610.0,0.09,7966.2
42201742,6.1,610.0,0.09,7966.29
42202293,6.13,613.0,0.09,7966.38
42202844,6.13,613.0,0.09,7966.48
42203399,6.15,615.0,0.09,7966.57
42203949,6.08,608.0,0.09,7966.67
42204499,6.13,613.0,0.09,7966.76
42205050,6.13,613.0,0.09,7966.85
42205601,6.13,613.0,0.09,7966.95
42206152,6.13,613.0,0.09,7967.04
42206703,6.1,610.0,0.09,7967.13
42207257,6.13,613.0,0.09,7967.23
42207811,6.1,610.0,0.09,7967.32
42208365,6.13,613.0,0.09,7967.42
42208916,6.1,610.0,0.09,7967.51
42209467,6.13,613.0,0.09,7967.6
42210018,6.1,610.0,0.09,7967.7
42210569,6.13,613.0,0.09,7967.79
42211120,6.13,613.0,0.09,7967.89
42211671,6.13,613.0,0.09,7967.98
42212221,6.13,613.0,0.09,7968.07
42212772,6.1,610.0,0.09,7968.17
42213327,6.1,610.0,0.09,7968.26
42213883,6.13,613.0,0.09,7968.36
42214434,6.1,610.0,0.09,7968.45
42214985,6.1,610.0,0.09,7968.54
42215536,6.13,613.0,0.09,7968.64
42216087,6.13,613.0,0.09,7968.73
42216638,6.1,610.0,0.09,7968.82
42217189,6.1,610.0,0.09,7968.92
42217740,6.1,610.0,0.09,7969.01
42218292,6.15,615.0,0.09,7969.1
42218846,6.13,613.0,0.09,7969.2
42219400,6.1,610.0,0.09,7969.29
42219950,6.1,610.0,0.09,7969.39
42220504,6.13,613.0,0.09,7969.48
42221054,6.1,610.0,0.09,7969.57
42221605,6.13,613.0,0.09,7969.67
42222156,6.13,613.0,0.09,7969.76
42222708,6.1,610.0,0.09,7969.85
42223259,6.13,613.0,0.09,7969.95
42223813,6.1,610.0,0.09,7970.04
42224364,6.1,610.0,0.09,7970.14
42224915,6.13,613.0,0.09,7970.23
42225469,6.08,608.0,0.09,7970.32
42226019,6.13,613.0,0.09,7970.42
42226573,6.13,613.0,0.09,7970.51
42227125,6.13,613.0,0.09,7970.6
42227676,6.1,610.0,0.09,7970.7
42228227,6.13,613.0,0.09,7970.79
42228781,6.13,613.0,0.09,7970.89
42229331,6.13,613.0,0.09,7970.98
42229882,6.1,610.0,0.09,7971.07
42230433,6.13,613.0,0.09,7971.17
42230984,6.1,610.0,0.09,7971.26
42231537,6.1,610.0,0.09,7971.35
42232089,6.1,610.0,0.09,7971.45
42232643,6.13,613.0,0.09,7971.54
42233194,6.1,610.0,0.09,7971.64
42233748,6.1,610.0,0.09,7971.73
42234299,6.1,610.0,0.09,7971.82
42234850,6.13,613.0,0.09,7971.92
42235401,6.13,613.0,0.09,7972.01
42235952,6.1,610.0,0.09,7972.1
42236502,6.13,613.0,0.09,7972.2
42237053,6.1,610.0,0.09,7972.29
42237604,6.13,613.0,0.09,7972.38
42238158,6.13,613.0,0.09,7972.48
42238715,6.13,613.0,0.09,7972.57
42239266,6.1,610.0,0.09,7972.67
42239817,6.13,613.0,0.09,7972.76
42240368,6.1,610.0,0.09,7972.85
42240918,6.13,613.0,0.09,7972.95
42241470,6.13,613.0,0.09,7973.04
42242021,6.1,610.0,0.09,7973.13
42242572,6.13,613.0,0.09,7973.23
42243123,6.13,613.0,0.09,7973.32
42243675,6.1,610.0,0.09,7973.42
42244231,6.13,613.0,0.09,7973.51
42244785,6.13,613.0,0.09,7973.61
42245336,6.13,613.0,0.09,7973.7
42245886,6.1,610.0,0.09,7973.79
42246437,6.13,613.0,0.09,7973.89
42246988,6.13,613.0,0.09,7973.98
42247539,6.1,610.0,0.09,7974.07
42248090,6.13,613.0,0.09,7974.17
42248642,6.1,610.0,0.09,7974.26
42249196,6.1,610.0,0.09,7974.35
42249747,6.13,613.0,0.09,7974.45
42250300,6.1,610.0,0.09,7974.54
42250854,6.1,610.0,0.09,7974.64
42251405,6.1,610.0,0.09,7974.73
42251956,6.13,613.0,0.09,7974.82
42252508,6.1,610.0,0.09,7974.92
42253059,6.1,610.0,0.09,7975.01
42253609,6.1,610.0,0.09,7975.1
42254163,6.1,610.0,0.09,7975.2
42254714,6.13,613.0,0.09,7975.29
42255265,6.13,613.0,0.09,7975.38
42255816,6.1,610.0,0.09,7975.48
42256370,6.1,610.0,0.09,7975.57
42256923,6.1,610.0,0.09,7975.67
42257475,6.1,610.0,0.09,7975.76
42258026,6.1,610.0,0.09,7975.85
42258577,6.1,610.0,0.09,7975.95
42259131,6.1,610.0,0.09,7976.04
42259682,6.1,610.0,0.09,7976.13
42260233,6.13,613.0,0.09,7976.23
42260784,6.1,610.0,0.09,7976.32
42261335,6.1,610.0,0.09,7976.41
42261885,6.13,613.0,0.09,7976.51
42262439,6.13,613.0,0.09,7976.6
42262990,6.1,610.0,0.09,7976.69
42263539,6.1,610.0,0.09,7976.79
42264090,6.1,610.0,0.09,7976.88
42264644,6.1,610.0,0.09,7976.98
42265195,6.1,610.0,0.09,7977.07
42265746,6.1,610.0,0.09,7977.16
42266296,6.08,608.0,0.09,7977.25
42266848,6.13,613.0,0.09,7977.35
42267399,6.1,610.0,0.09,7977.44
42267950,6.13,613.0,0.09,7977.54
42268504,6.1,610.0,0.09,7977.63
42269054,6.1,610.0,0.09,7977.72
42269612,6.08,608.0,0.09,7977.82
42270162,6.1,610.0,0.09,7977.91
42270712,6.13,613.0,0.09,7978.0
42271263,6.1,610.0,0.09,7978.1
42271814,6.1,610.0,0.09,7978.19
42272365,6.1,610.0,0.09,7978.28
42272916,6.1,610.0,0.09,7978.38
42273468,6.1,610.0,0.09,7978.47
42274019,6.13,613.0,0.09,7978.56
42274576,6.1,610.0,0.09,7978.66
42275127,6.13,613.0,0.09,7978.75
42275680,6.1,610.0,0.09,7978.85
42276232,6.1,610.0,0.09,7978.94
42276782,6.1,610.0,0.09,7979.03
42277332,6.13,613.0,0.09,7979.13
42277884,6.08,608.0,0.09,7979.22
42278435,6.1,610.0,0.09,7979.31
42278986,6.1,610.0,0.09,7979.41
42279538,6.1,610.0,0.09,7979.5
42280092,6.1,610.0,0.09,7979.59
42280645,6.1,610.0,0.09,7979.69
42281196,6.1,610.0,0.09,7979.78
42281750,6.13,613.0,0.09,7979.88
42282301,6.1,610.0,0.09,7979.97
42282852,6.1,610.0,0.09,7980.06
42283403,6.1,610.0,0.09,7980.16
42283955,6.1,610.0,0.09,7980.25
42284506,6.08,608.0,0.09,7980.34
42285060,6.08,608.0,0.09,7980.44
42285609,6.1,610.0,0.09,7980.53
42286161,6.1,610.0,0.09,7980.62
42286711,6.08,608.0,0.09,7980.72
42287265,6.1,610.0,0.09,7980.81
42287819,6.1,610.0,0.09,7980.9
42288370,6.1,610.0,0.09,7981.0
42288922,6.1,610.0,0.09,7981.09
42289473,6.1,610.0,0.09,7981.18
42290027,6.1,610.0,0.09,7981.28
42290578,6.13,613.0,0.09,7981.37
42291129,6.1,610.0,0.09,7981.46
42291679,6.1,610.0,0.09,7981.56
42292231,6.08,608.0,0.09,7981.65
42292781,6.1,610.0,0.09,7981.74
42293335,6.08,608.0,0.09,7981.84
42293890,6.1,610.0,0.09,7981.93
42294440,6.1,610.0,0.09,7982.03
42294994,6.1,610.0,0.09,7982.12
42295545,6.1,610.0,0.09,7982.21
42296095,6.1,610.0,0.09,7982.31
42296646,6.1,610.0,0.09,7982.4
42297197,6.1,610.0,0.09,7982.49
42297748,6.1,610.0,0.09,7982.59
42298299,6.1,610.0,0.09,7982.68
42298851,6.08,608.0,0.09,7982.77
42299405,6.1,610.0,0.09,7982.87
42299962,6.1,610.0,0.09,7982.96
42300512,6.1,610.0,0.09,7983.05
42301063,6.1,610.0,0.09,7983.15
42301614,6.08,608.0,0.09,7983.24
42302164,6.1,610.0,0.09,7983.33
42302715,6.08,608.0,0.09,7983.43
42303266,6.1,610.0,0.09,7983.52
42303818,6.1,610.0,0.09,7983.61
42304369,6.1,610.0,0.09,7983.71
42304920,6.1,610.0,0.09,7983.8
42305477,6.1,610.0,0.09,7983.89
42306030,6.1,610.0,0.09,7983.99
42306581,6.13,613.0,0.09,7984.08
42307132,6.1,610.0,0.09,7984.18
42307683,6.1,610.0,0.09,7984.27
42308234,6.1,610.0,0.09,7984.36
42308786,6.1,610.0,0.09,7984.46
42309337,6.1,610.0,0.09,7984.55
42309888,6.1,610.0,0.09,7984.64
42310441,6.1,610.0,0.09,7984.74
42310992,6.1,610.0,0.09,7984.83
42311546,6.08,608.0,0.09,7984.92
42312097,6.1,610.0,0.09,7985.02
42312651,6.1,610.0,0.09,7985.11
42313202,6.1,610.0,0.09,7985.2
42313753,6.08,608.0,0.09,7985.3
42314304,6.1,610.0,0.09,7985.39
42314856,6.1,610.0,0.09,7985.48
42315409,6.1,610.0,0.09,7985.58
42315960,6.1,610.0,0.09,7985.67
42316511,6.1,610.0,0.09,7985.76
42317062,6.1,610.0,0.09,7985.86
42317616,6.1,610.0,0.09,7985.95
42318167,6.1,610.0,0.09,7986.04
42318721,6.1,610.0,0.09,7986.14
42319271,6.1,610.0,0.09,7986.23
42319822,6.08,608.0,0.09,7986.32
42320376,6.1,610.0,0.09,7986.42
42320927,6.1,610.0,0.09,7986.51
42321478,6.1,610.0,0.09,7986.61
42322029,6.1,610.0,0.09,7986.7
42322580,6.08,608.0,0.09,7986.79
42323131,6.08,608.0,0.09,7986.88
42323685,6.1,610.0,0.09,7986.98
42324236,6.08,608.0,0.09,7987.07
42324790,6.1,610.0,0.09,7987.17
42325344,6.08,608.0,0.09,7987.26
42325895,6.1,610.0,0.09,7987.35
42326446,6.1,610.0,0.09,7987.45
42326996,6.08,608.0,0.09,7987.54
42327547,6.1,610.0,0.09,7987.63
42328098,6.08,608.0,0.09,7987.73
42328649,6.08,608.0,0.09,7987.82
42329200,6.1,610.0,0.09,7987.91
42329754,6.1,610.0,0.09,7988.01
42330308,6.1,610.0,0.09,7988.1
42330862,6.1,610.0,0.09,7988.19
42331412,6.1,610.0,0.09,7988.29
42331963,6.1,610.0,0.09,7988.38
42332514,6.08,608.0,0.09,7988.47
42333065,6.08,608.0,0.09,7988.57
42333616,6.1,610.0,0.09,7988.66
42334167,6.1,610.0,0.09,7988.75
42334717,6.1,610.0,0.09,7988.85
42335271,6.08,608.0,0.09,7988.94
42335821,6.08,608.0,0.09,7989.03
42336384,6.05,605.0,0.09,7989.13
42336945,6.1,610.0,0.1,7989.22
42337496,6.1,610.0,0.09,7989.32
42338046,6.08,608.0,0.09,7989.41
42338598,6.08,608.0,0.09,7989.5
42339149,6.1,610.0,0.09,7989.59
42339701,6.1,610.0,0.09,7989.69
42340255,6.08,608.0,0.09,7989.78
42340806,6.08,608.0,0.09,7989.87
42341357,6.1,610.0,0.09,7989.97
42341907,6.08,608.0,0.09,7990.06
42342462,6.08,608.0,0.09,7990.15
